timestamp,symbol,type,amount,price,value,id,close_timestamp,pnl,pnl_percent,reason,status,duration_seconds,duration
2025-09-01 09:20:46.820000,SOLUSDT,LONG,0.002584625518102024,80.5291,0.2081375668097897,113,2025-09-01 09:21:34.399000,-0.2081,-100.0,Stop Loss triggered,closed,47.579,0:00:47.579000
2025-09-01 09:22:11.065000,ETHUSDT,LONG,8.319492263694954e-05,2451.77,0.20397481547359378,114,2025-09-01 09:22:35.942000,-0.204,-100.0,Stop Loss triggered,closed,24.877,0:00:24.877000
2025-09-01 09:22:11.820000,DOGEUSDT,LONG,2.7829953355421715,0.0718274,0.19989531916412176,115,2025-09-01 09:23:00.062000,-0.1999,-100.0,Stop Loss triggered,closed,48.242,0:00:48.242000
2025-09-01 09:23:36.289000,BTCUSDT,LONG,4.902423535468319e-06,39959.3,0.1958974127808392,116,2025-09-01 09:24:00.531000,-0.1959,-100.0,Stop Loss triggered,closed,24.242,0:00:24.242000
2025-09-01 09:23:36.688000,ETHUSDT,LONG,7.874917531163497e-05,2437.86,0.19197946452522244,117,2025-09-01 09:24:24.640000,-0.192,-100.0,Stop Loss triggered,closed,47.952,0:00:47.952000
2025-09-01 09:23:37.072000,SOLUSDT,LONG,0.0020679415563179546,90.9793,0.1881398752347181,118,2025-09-01 09:24:48.746000,-0.1881,-100.0,Stop Loss triggered,closed,71.674,0:01:11.674000
2025-09-01 09:23:37.470000,DOGEUSDT,LONG,2.5669462869326174,0.0718274,0.18437707773002388,119,2025-09-01 09:25:12.811000,-0.1844,-100.0,Stop Loss triggered,closed,95.341,0:01:35.341000
2025-09-01 09:25:25.486000,ETHUSDT,LONG,7.411809380990847e-05,2437.86,0.1806895361754235,120,2025-09-01 09:25:49.260000,-0.1807,-100.0,Stop Loss triggered,closed,23.774,0:00:23.774000
2025-09-01 09:25:25.869000,SOLUSDT,LONG,0.0019463300492740115,90.9793,0.17707574545191507,121,2025-09-01 09:26:13.353000,-0.1771,-100.0,Stop Loss triggered,closed,47.484,0:00:47.484000
2025-09-01 09:26:50.384000,SOLUSDT,LONG,0.002019084209371784,85.947,0.17353423054287676,122,2025-09-01 09:27:14.816000,-0.1735,-100.0,Stop Loss triggered,closed,24.432,0:00:24.432000
2025-09-01 09:28:03.553000,ETHUSDT,LONG,8.426162174327612e-05,2018.28,0.17006354593201933,123,2025-09-01 09:28:27.347000,-0.1701,-100.0,Stop Loss triggered,closed,23.794,0:00:23.794000
2025-09-01 09:28:03.932000,SOLUSDT,LONG,0.0019391284746806618,85.947,0.16666227501337885,124,2025-09-01 09:28:51.413000,-0.1667,-100.0,Stop Loss triggered,closed,47.481,0:00:47.481000
2025-09-01 09:29:28.074000,ETHUSDT,LONG,8.092486152224234e-05,2018.28,0.16332902951311126,125,2025-09-01 09:29:52.338000,-0.1633,-100.0,Stop Loss triggered,closed,24.264,0:00:24.264000
2025-09-01 09:33:45.690000,ETHUSDT,LONG,7.791201758316254e-05,2054.4,0.16006244892284913,126,2025-09-01 09:34:10.580000,-0.1601,-100.0,Stop Loss triggered,closed,24.89,0:00:24.890000
2025-09-01 09:34:59.262000,ETHUSDT,LONG,7.635377723149934e-05,2054.4,0.15686119994439224,127,2025-09-01 09:35:18.340000,-0.1569,-100.0,Stop Loss triggered,closed,19.078,0:00:19.078000
2025-09-01 09:36:06.643000,BTCUSDT,LONG,4.037028137807542e-06,38078.5,0.1537239759455045,128,2025-09-01 09:36:30.871000,-0.1537,-100.0,Stop Loss triggered,closed,24.228,0:00:24.228000
2025-09-01 09:37:19.168000,BTCUSDT,LONG,3.956287575051388e-06,38078.5,0.15064949642659428,129,2025-09-01 09:37:43.044000,-0.1506,-100.0,Stop Loss triggered,closed,23.876,0:00:23.876000
2025-09-01 09:38:32.277000,SOLUSDT,LONG,0.0015380821493035791,95.9874,0.14763650649806237,130,2025-09-01 09:38:55.876000,-0.1476,-100.0,Stop Loss triggered,closed,23.599,0:00:23.599000
2025-09-01 09:39:44.966000,SOLUSDT,LONG,0.0015073205063175082,95.9874,0.14468377636810117,131,2025-09-01 09:40:09.399000,-0.1447,-100.0,Stop Loss triggered,closed,24.433,0:00:24.433000
2025-09-01 09:40:58.642000,SOLUSDT,LONG,0.0013679569019183532,103.651,0.14179010084073923,132,2025-09-01 09:41:22.249000,-0.1418,-100.0,Stop Loss triggered,closed,23.607,0:00:23.607000
2025-09-01 09:42:11.311000,SOLUSDT,LONG,0.0013405977638799866,103.651,0.1389542988239245,133,2025-09-01 09:42:35.804000,-0.139,-100.0,Stop Loss triggered,closed,24.493,0:00:24.493000
2025-09-01 09:45:27.266000,BTCUSDT,LONG,3.486603139728808e-06,39056.7,0.13617521284744613,134,2025-09-01 09:45:49.232000,-0.1362,-100.0,Stop Loss triggered,closed,21.966,0:00:21.966000
2025-09-01 09:46:37.523000,BTCUSDT,LONG,3.4168710769342307e-06,39056.7,0.13345170859049715,135,2025-09-01 09:47:02.312000,-0.1335,-100.0,Stop Loss triggered,closed,24.789,0:00:24.789000
2025-09-01 09:48:52.537000,ETHUSDT,LONG,5.939537418533411e-05,2201.9,0.13078267441868718,136,2025-09-01 09:49:14.427000,-0.1308,-100.0,Stop Loss triggered,closed,21.89,0:00:21.890000
2025-09-01 09:50:03.141000,ETHUSDT,LONG,5.820746670162747e-05,2201.9,0.12816702093031354,137,2025-09-01 09:50:26.662000,-0.1282,-100.0,Stop Loss triggered,closed,23.521,0:00:23.521000
2025-09-01 09:51:14.970000,BTCUSDT,LONG,3.0456612846617408e-06,41240.2,0.12560368051170712,138,2025-09-01 09:51:39.554000,-0.1256,-100.0,Stop Loss triggered,closed,24.584,0:00:24.584000
2025-09-01 09:52:27.875000,BTCUSDT,LONG,2.9847480589685085e-06,41240.2,0.12309160690147308,139,2025-09-01 09:52:52.302000,-0.1231,-100.0,Stop Loss triggered,closed,24.427,0:00:24.427000
2025-09-01 09:53:40.618000,BTCUSDT,LONG,3.0536786926454818e-06,39503.1,0.12062977476344372,140,2025-09-01 09:54:05.151000,-0.1206,-100.0,Stop Loss triggered,closed,24.533,0:00:24.533000
2025-09-01 09:54:53.478000,BTCUSDT,LONG,2.992605118792572e-06,39503.1,0.11821717926817485,141,2025-09-01 09:55:17.648000,-0.1182,-100.0,Stop Loss triggered,closed,24.17,0:00:24.170000
2025-09-01 09:59:11.399000,SOLUSDT,LONG,0.0010898975105864833,106.297,0.1158528356828114,142,2025-09-01 09:59:35.820000,-0.1159,-100.0,Stop Loss triggered,closed,24.421,0:00:24.421000
2025-09-01 10:00:24.908000,SOLUSDT,LONG,0.001068099560374753,106.297,0.11353577896915512,143,2025-09-01 10:00:43.549000,-0.1135,-100.0,Stop Loss triggered,closed,18.641,0:00:18.641000
2025-09-01 10:01:31.847000,BTCUSDT,LONG,2.4055750630180115e-06,46253.0,0.11126506338977209,144,2025-09-01 10:01:56.091000,-0.1113,-100.0,Stop Loss triggered,closed,24.244,0:00:24.244000
2025-09-01 10:01:32.603000,SOLUSDT,LONG,0.0010964070281410086,99.4519,0.10903976212197677,145,2025-09-01 10:02:20.180000,-0.109,-100.0,Stop Loss triggered,closed,47.577,0:00:47.577000
2025-09-01 10:02:56.447000,BTCUSDT,LONG,2.310314290522499e-06,46253.0,0.10685896687953715,146,2025-09-01 10:03:20.339000,-0.1069,-100.0,Stop Loss triggered,closed,23.892,0:00:23.892000
2025-09-01 10:02:57.222000,SOLUSDT,LONG,0.0010529893098266227,99.4519,0.10472178754194629,147,2025-09-01 10:03:44.408000,-0.1047,-100.0,Stop Loss triggered,closed,47.186,0:00:47.186000
2025-09-01 10:04:21.193000,ETHUSDT,LONG,3.825182515863469e-05,2682.94,0.10262735179110735,148,2025-09-01 10:04:46.098000,-0.1026,-100.0,Stop Loss triggered,closed,24.905,0:00:24.905000
2025-09-01 10:05:34.803000,ETHUSDT,LONG,3.748678865546195e-05,2682.94,0.10057480475528507,149,2025-09-01 10:05:57.192000,-0.1006,-100.0,Stop Loss triggered,closed,22.389,0:00:22.389000
2025-09-01 10:06:46.239000,SOLUSDT,LONG,0.0012521684000729146,78.7141,0.09856330866017941,150,2025-09-01 10:07:09.699000,-0.0986,-100.0,Stop Loss triggered,closed,23.46,0:00:23.460000
2025-09-01 10:07:58.805000,SOLUSDT,LONG,0.0012271250320714576,78.7141,0.09659204248697592,151,2025-09-01 10:08:21.907000,-0.0966,-100.0,Stop Loss triggered,closed,23.102,0:00:23.102000
2025-09-01 10:09:11.069000,SOLUSDT,LONG,0.0012025825314300287,78.7141,0.09466020163723642,152,2025-09-01 10:09:34.804000,-0.0947,-100.0,Stop Loss triggered,closed,23.735,0:00:23.735000
2025-09-01 10:11:24.654000,BTCUSDT,LONG,2.113904266330288e-06,43884.2,0.09276699760449161,153,2025-09-01 10:11:47.450000,-0.0928,-100.0,Stop Loss triggered,closed,22.796,0:00:22.796000
2025-09-01 10:12:35.783000,BTCUSDT,LONG,2.0716261810036852e-06,43884.2,0.09091165765240192,154,2025-09-01 10:13:01.037000,-0.0909,-100.0,Stop Loss triggered,closed,25.254,0:00:25.254000
2025-09-01 10:12:36.575000,SOLUSDT,LONG,0.0008557295320452,104.114,0.08909342449935395,155,2025-09-01 10:13:25.146000,-0.0891,-100.0,Stop Loss triggered,closed,48.571,0:00:48.571000
2025-09-01 10:14:01.418000,BTCUSDT,LONG,2.206168773814673e-06,39576.1,0.08731155600936688,156,2025-09-01 10:14:25.650000,-0.0873,-100.0,Stop Loss triggered,closed,24.232,0:00:24.232000
2025-09-01 10:14:02.178000,SOLUSDT,LONG,0.0008218426425762098,104.114,0.08556532488917952,157,2025-09-01 10:14:49.731000,-0.0856,-100.0,Stop Loss triggered,closed,47.553,0:00:47.553000
2025-09-01 10:15:26.005000,BTCUSDT,LONG,2.1188044903716145e-06,39576.1,0.08385401839139604,158,2025-09-01 10:15:51.304000,-0.0839,-100.0,Stop Loss triggered,closed,25.299,0:00:25.299000
2025-09-01 10:15:26.779000,SOLUSDT,LONG,0.0009617096790542195,85.4488,0.0821769380235682,159,2025-09-01 10:16:15.398000,-0.0822,-100.0,Stop Loss triggered,closed,48.619,0:00:48.619000
2025-09-01 10:15:27.179000,DOGEUSDT,LONG,1.022368515261845,0.0787714,0.0805333992630969,160,2025-09-01 10:16:39.434000,-0.0805,-100.0,Stop Loss triggered,closed,72.255,0:01:12.255000
2025-09-01 10:17:04.225000,ETHUSDT,LONG,3.6938295373434944e-05,2136.61,0.07892273127783483,161,2025-09-01 10:17:29.069000,-0.0789,-100.0,Stop Loss triggered,closed,24.844,0:00:24.844000
2025-09-01 10:18:17.779000,ETHUSDT,LONG,3.61995294659663e-05,2136.61,0.07734427665227826,162,2025-09-01 10:18:40.241000,-0.0773,-100.0,Stop Loss triggered,closed,22.462,0:00:22.462000
2025-09-01 10:22:33.836000,SOLUSDT,LONG,0.0008289539195037545,91.4374,0.0757973911192326,163,2025-09-01 10:22:58.314000,-0.0758,-100.0,Stop Loss triggered,closed,24.478,0:00:24.478000
2025-09-01 10:23:47.367000,SOLUSDT,LONG,0.0008123748411136782,91.4374,0.07428144329684784,164,2025-09-01 10:24:06.196000,-0.0743,-100.0,Stop Loss triggered,closed,18.829,0:00:18.829000
2025-09-01 10:26:58.025000,ETHUSDT,LONG,2.6420957390457695e-05,2755.23,0.07279581443091075,165,2025-09-01 10:27:19.594000,-0.0728,-100.0,Stop Loss triggered,closed,21.569,0:00:21.569000
2025-09-01 10:28:08.276000,ETHUSDT,LONG,2.589253824264859e-05,2755.23,0.07133989814229268,166,2025-09-01 10:28:32.673000,-0.0713,-100.0,Stop Loss triggered,closed,24.397,0:00:24.397000
2025-09-01 10:29:21.353000,ETHUSDT,LONG,2.9063491280277814e-05,2405.53,0.0699131001794467,167,2025-09-01 10:29:45.269000,-0.0699,-100.0,Stop Loss triggered,closed,23.916,0:00:23.916000
2025-09-01 10:30:33.947000,ETHUSDT,LONG,2.848222145467225e-05,2405.53,0.06851483817585774,168,2025-09-01 10:30:58.812000,-0.0685,-100.0,Stop Loss triggered,closed,24.865,0:00:24.865000
2025-09-01 10:30:34.338000,SOLUSDT,LONG,0.0008621438813924926,77.8809,0.06714454141234058,169,2025-09-01 10:31:22.876000,-0.0671,-100.0,Stop Loss triggered,closed,48.538,0:00:48.538000
2025-09-01 10:37:06.840000,BTCUSDT,LONG,1.4632799460978024e-06,44968.6,0.06580165058409364,170,2025-09-01 10:37:25.336000,-0.0658,-100.0,Stop Loss triggered,closed,18.496,0:00:18.496000
2025-09-01 10:37:07.230000,ETHUSDT,LONG,2.9850444881201967e-05,2160.29,0.0644856175724118,171,2025-09-01 10:37:49.410000,-0.0645,-100.0,Stop Loss triggered,closed,42.18,0:00:42.180000
2025-09-01 10:38:25.691000,BTCUSDT,LONG,1.4053340602323284e-06,44968.6,0.06319590522096348,172,2025-09-01 10:38:50.940000,-0.0632,-100.0,Stop Loss triggered,closed,25.249,0:00:25.249000
2025-09-01 10:38:26.075000,ETHUSDT,LONG,2.8668367263906316e-05,2160.29,0.06193198711654418,173,2025-09-01 10:39:15.076000,-0.0619,-100.0,Stop Loss triggered,closed,49.001,0:00:49.001000
2025-09-01 10:38:26.457000,SOLUSDT,LONG,0.0006133205944123444,98.9586,0.060693347374213426,174,2025-09-01 10:39:39.168000,-0.0607,-100.0,Stop Loss triggered,closed,72.711,0:01:12.711000
2025-09-01 10:40:03.903000,ETHUSDT,LONG,2.819467217800967e-05,2109.6,0.059479480426729195,175,2025-09-01 10:40:28.773000,-0.0595,-100.0,Stop Loss triggered,closed,24.87,0:00:24.870000
2025-09-01 10:40:04.293000,SOLUSDT,LONG,0.0006725948063698111,86.6642,0.05828989081819458,176,2025-09-01 10:40:52.811000,-0.0583,-100.0,Stop Loss triggered,closed,48.518,0:00:48.518000
2025-09-01 10:41:29.123000,BTCUSDT,LONG,1.5197630329718877e-06,37587.5,0.05712409300183083,177,2025-09-01 10:41:52.106000,-0.0571,-100.0,Stop Loss triggered,closed,22.983,0:00:22.983000
2025-09-01 10:41:29.528000,ETHUSDT,LONG,2.6536599896565316e-05,2109.6,0.05598161114179419,178,2025-09-01 10:42:16.206000,-0.056,-100.0,Stop Loss triggered,closed,46.678,0:00:46.678000
2025-09-01 10:41:29.919000,SOLUSDT,LONG,0.0006330408509968178,86.6642,0.054861978918958415,179,2025-09-01 10:42:40.326000,-0.0549,-100.0,Stop Loss triggered,closed,70.407,0:01:10.407000
2025-09-01 10:43:04.520000,BTCUSDT,LONG,1.4303888085288759e-06,37587.5,0.05376473934057912,180,2025-09-01 10:43:29.769000,-0.0538,-100.0,Stop Loss triggered,closed,25.249,0:00:25.249000
2025-09-01 10:45:19.982000,ETHUSDT,LONG,2.202947798231751e-05,2391.77,0.05268944455376755,181,2025-09-01 10:45:44.814000,-0.0527,-100.0,Stop Loss triggered,closed,24.832,0:00:24.832000
2025-09-01 10:45:20.377000,SOLUSDT,LONG,0.0006542104806988157,78.9282,0.05163565566269227,182,2025-09-01 10:46:08.904000,-0.0516,-100.0,Stop Loss triggered,closed,48.527,0:00:48.527000
2025-09-01 10:46:45.553000,ETHUSDT,LONG,2.115711065421776e-05,2391.77,0.05060294254943841,183,2025-09-01 10:47:05.799000,-0.0506,-100.0,Stop Loss triggered,closed,20.246,0:00:20.246000
2025-09-01 10:46:45.937000,SOLUSDT,LONG,0.0006283037456631441,78.9282,0.04959088369844977,184,2025-09-01 10:47:29.842000,-0.0496,-100.0,Stop Loss triggered,closed,43.905,0:00:43.905000
2025-09-01 10:48:06.538000,ETHUSDT,LONG,2.1771434086155898e-05,2232.24,0.048599066024480636,185,2025-09-01 10:48:31.409000,-0.0486,-100.0,Stop Loss triggered,closed,24.871,0:00:24.871000
2025-09-01 10:48:07.298000,DOGEUSDT,LONG,0.6303747896062007,0.0755536,0.047627084703991046,186,2025-09-01 10:48:55.474000,-0.0476,-100.0,Stop Loss triggered,closed,48.176,0:00:48.176000
2025-09-01 10:49:31.772000,BTCUSDT,LONG,1.0834614235188583e-06,43079.1,0.046674543009911244,187,2025-09-01 10:49:56.247000,-0.0467,-100.0,Stop Loss triggered,closed,24.475,0:00:24.475000
2025-09-01 10:49:32.282000,ETHUSDT,LONG,2.0491099590417236e-05,2232.24,0.04574105214971297,188,2025-09-01 10:50:20.333000,-0.0457,-100.0,Stop Loss triggered,closed,48.051,0:00:48.051000
2025-09-01 10:49:33.062000,DOGEUSDT,LONG,0.5933037089790402,0.0755536,0.04482623110671881,189,2025-09-01 10:50:44.416000,-0.0448,-100.0,Stop Loss triggered,closed,71.354,0:01:11.354000
2025-09-01 10:51:08.673000,BTCUSDT,LONG,1.0197452241245593e-06,43079.1,0.0439297064845843,190,2025-09-01 10:51:33.921000,-0.0439,-100.0,Stop Loss triggered,closed,25.248,0:00:25.248000
2025-09-01 10:52:22.267000,BTCUSDT,LONG,1.1211986320660384e-06,38397.4,0.0430511123548925,191,2025-09-01 10:52:46.822000,-0.0431,-100.0,Stop Loss triggered,closed,24.555,0:00:24.555000
2025-09-01 10:52:23.157000,SOLUSDT,LONG,0.000447480687073836,94.2836,0.04219009010779473,192,2025-09-01 10:53:10.890000,-0.0422,-100.0,Stop Loss triggered,closed,47.733,0:00:47.733000
2025-09-01 10:53:47.177000,BTCUSDT,LONG,1.0767991662362252e-06,38397.4,0.041346288305638836,193,2025-09-01 10:54:11.033000,-0.0413,-100.0,Stop Loss triggered,closed,23.856,0:00:23.856000
2025-09-01 10:53:47.953000,SOLUSDT,LONG,0.00042976045186571347,94.2836,0.040519362539526184,194,2025-09-01 10:54:35.146000,-0.0405,-100.0,Stop Loss triggered,closed,47.193,0:00:47.193000
2025-09-01 10:57:14.420000,BTCUSDT,LONG,1.0268757008390459e-06,38669.7,0.03970897528873565,195,2025-09-01 10:57:36.268000,-0.0397,-100.0,Stop Loss triggered,closed,21.848,0:00:21.848000
2025-09-01 10:57:14.814000,ETHUSDT,LONG,1.5025887901986987e-05,2589.85,0.038914795782961,196,2025-09-01 10:58:00.364000,-0.0389,-100.0,Stop Loss triggered,closed,45.55,0:00:45.550000
2025-09-01 10:58:36.633000,BTCUSDT,LONG,9.862114230858229e-07,38669.7,0.03813649986730184,197,2025-09-01 10:59:01.852000,-0.0381,-100.0,Stop Loss triggered,closed,25.219,0:00:25.219000
2025-09-01 10:58:37.016000,ETHUSDT,LONG,1.443086274106829e-05,2589.85,0.03737376986995571,198,2025-09-01 10:59:25.955000,-0.0374,-100.0,Stop Loss triggered,closed,48.939,0:00:48.939000
2025-09-01 11:00:03.110000,SOLUSDT,LONG,0.00039845751502451626,91.9202,0.03662629447255654,199,2025-09-01 11:00:26.711000,-0.0366,-100.0,Stop Loss triggered,closed,23.601,0:00:23.601000
2025-09-01 11:01:15.812000,SOLUSDT,LONG,0.0003904883647240263,91.9202,0.03589376858310544,200,2025-09-01 11:01:40.284000,-0.0359,-100.0,Stop Loss triggered,closed,24.472,0:00:24.472000
2025-09-01 11:02:28.628000,BTCUSDT,LONG,9.098311833698019e-07,38662.0,0.03517589321144328,201,2025-09-01 11:02:53.206000,-0.0352,-100.0,Stop Loss triggered,closed,24.578,0:00:24.578000
2025-09-01 11:03:41.541000,BTCUSDT,LONG,8.91634559702405e-07,38662.0,0.03447237534721438,202,2025-09-01 11:04:06.822000,-0.0345,-100.0,Stop Loss triggered,closed,25.281,0:00:25.281000
2025-09-01 11:03:42.703000,DOGEUSDT,LONG,0.4785537517497282,0.0705938,0.03378292784026996,203,2025-09-01 11:04:30.878000,-0.0338,-100.0,Stop Loss triggered,closed,48.175,0:00:48.175000
2025-09-01 11:05:07.941000,SOLUSDT,LONG,0.0003157102329016525,104.866,0.03310726928346469,204,2025-09-01 11:05:31.388000,-0.0331,-100.0,Stop Loss triggered,closed,23.447,0:00:23.447000
2025-09-01 11:05:08.332000,DOGEUSDT,LONG,0.4596030231804414,0.0705938,0.03244512389779544,205,2025-09-01 11:05:55.436000,-0.0324,-100.0,Stop Loss triggered,closed,47.104,0:00:47.104000
2025-09-01 11:06:32.510000,SOLUSDT,LONG,0.0003032081076787463,104.866,0.03179622141983941,206,2025-09-01 11:06:55.650000,-0.0318,-100.0,Stop Loss triggered,closed,23.14,0:00:23.140000
2025-09-01 11:07:44.714000,SOLUSDT,LONG,0.00039517897646884615,78.8511,0.031160296991442637,207,2025-09-01 11:08:08.222000,-0.0312,-100.0,Stop Loss triggered,closed,23.508,0:00:23.508000
2025-09-01 11:08:57.287000,SOLUSDT,LONG,0.00038727539693946873,78.8511,0.030537091051613743,208,2025-09-01 11:09:20.392000,-0.0305,-100.0,Stop Loss triggered,closed,23.105,0:00:23.105000
2025-09-01 11:10:09.240000,ETHUSDT,LONG,1.5319114234530045e-05,1953.53,0.02992634923058148,209,2025-09-01 11:10:33.286000,-0.0299,-100.0,Stop Loss triggered,closed,24.046,0:00:24.046000
2025-09-01 11:11:21.959000,ETHUSDT,LONG,1.5012731949839478e-05,1953.53,0.029327822245969914,210,2025-09-01 11:11:46.816000,-0.0293,-100.0,Stop Loss triggered,closed,24.857,0:00:24.857000
2025-09-01 11:19:45.847000,BTCUSDT,LONG,6.386224183714828e-07,45005.1,0.028741265801050422,211,2025-09-01 11:20:02.007000,-0.0287,-100.0,Stop Loss triggered,closed,16.16,0:00:16.160000
2025-09-01 11:20:50.339000,BTCUSDT,LONG,6.258499700040554e-07,45005.1,0.02816644048502951,212,2025-09-01 11:21:15.667000,-0.0282,-100.0,Stop Loss triggered,closed,25.328,0:00:25.328000
2025-09-01 11:22:04.411000,ETHUSDT,LONG,1.0021206139594567e-05,2754.47,0.027603111675329042,213,2025-09-01 11:22:06.696000,-0.0276,-100.0,Stop Loss triggered,closed,2.285,0:00:02.285000
2025-09-01 11:26:10.990000,SOLUSDT,LONG,0.0003106912634458905,87.0673,0.027051049441822385,214,2025-09-01 11:26:23.441000,-0.0271,-100.0,Stop Loss triggered,closed,12.451,0:00:12.451000
2025-09-01 11:29:27.681000,SOLUSDT,LONG,0.0002909873962636635,91.1037,0.026510028452985925,215,2025-09-01 11:29:29.477000,-0.0265,-100.0,Stop Loss triggered,closed,1.796,0:00:01.796000
2025-09-01 11:32:31.942000,ETHUSDT,LONG,1.099382085789869e-05,2363.13,0.025979827883926134,216,2025-09-01 11:32:35.512000,-0.026,-100.0,Stop Loss triggered,closed,3.57,0:00:03.570000
2025-09-01 11:37:51.440000,BTCUSDT,LONG,6.77827864335757e-07,37561.5,0.02546023132624754,217,2025-09-01 11:38:03.580000,-0.0255,-100.0,Stop Loss triggered,closed,12.14,0:00:12.140000
2025-09-01 11:37:51.839000,ETHUSDT,LONG,1.2935633845754772e-05,1928.86,0.02495102669972255,218,2025-09-01 11:38:04.594000,-0.025,-100.0,Stop Loss triggered,closed,12.755,0:00:12.755000
2025-09-01 11:40:06.255000,SOLUSDT,LONG,0.00025239373666632316,96.8804,0.024452006165728055,219,2025-09-01 11:40:22.642000,-0.0245,-100.0,Stop Loss triggered,closed,16.387,0:00:16.387000
2025-09-01 11:41:07.813000,SOLUSDT,LONG,0.0002665735855873786,89.8925,0.02396296604241343,220,2025-09-01 11:41:08.659000,-0.024,-100.0,Stop Loss triggered,closed,0.846,0:00:00.846000
2025-09-01 11:42:09.002000,ETHUSDT,LONG,1.0216570472143816e-05,2298.59,0.023483706721565058,221,2025-09-01 11:42:21.710000,-0.0235,-100.0,Stop Loss triggered,closed,12.708,0:00:12.708000
2025-09-01 11:43:22.071000,BTCUSDT,LONG,4.868778129061107e-07,47268.6,0.023014032587133783,222,2025-09-01 11:43:24.197000,-0.023,-100.0,Stop Loss triggered,closed,2.126,0:00:02.126000
2025-09-01 11:43:22.467000,ETHUSDT,LONG,1.1766970279851428e-05,1916.7,0.022553751935391234,223,2025-09-01 11:43:24.632000,-0.0226,-100.0,Stop Loss triggered,closed,2.165,0:00:02.165000
